0,0.0,0.0,-0.3464285714285714,-0.15714285714285714,-0.55,-0.4857142857142857,-0.5857142857142857,-0.7821428571428571,-0.6321428571428571,-1.0,-0.4,-0.7392857142857143,-0.4142857142857143,-0.9821428571428571,-0.3821428571428571,-0.7535714285714286,-0.3535714285714286,-0.5535714285714286,-0.2,-0.7357142857142858,-0.22857142857142856,-0.9464285714285714,-0.20357142857142857,-0.6571428571428571,-0.17857142857142858,-0.44642857142857145,-0.010714285714285714,-0.7071428571428572,-0.04285714285714286,-0.9142857142857143,-0.05357142857142857,-0.6285714285714286,-0.05714285714285714,-0.4142857142857143,0.18214285714285713,-0.6535714285714286,0.1392857142857143,-0.8321428571428572,0.09642857142857143,-0.6357142857142857,0.07857142857142857,-0.4785714285714286
0,0.0,0.0,-0.32857142857142857,-0.19285714285714287,-0.5,-0.5035714285714286,-0.5178571428571429,-0.7857142857142857,-0.55,-1.0,-0.33214285714285713,-0.7357142857142858,-0.3392857142857143,-0.9642857142857143,-0.32142857142857145,-0.7607142857142857,-0.30714285714285716,-0.5642857142857143,-0.1392857142857143,-0.7214285714285714,-0.16428571428571428,-0.9214285714285714,-0.15714285714285714,-0.6535714285714286,-0.14642857142857144,-0.44642857142857145,0.04285714285714286,-0.6821428571428572,0.017857142857142856,-0.8821428571428571,-0.010714285714285714,-0.6107142857142858,-0.025,-0.4,0.22857142857142856,-0.6142857142857143,0.19642857142857142,-0.7928571428571428,0.1392857142857143,-0.6178571428571429,0.11071428571428571,-0.4607142857142857
0,0.0,0.0,-0.322463768115942,-0.19927536231884058,-0.48188405797101447,-0.5072463768115942,-0.4927536231884058,-0.7862318840579711,-0.5289855072463768,-1.0,-0.31521739130434784,-0.7318840579710145,-0.322463768115942,-0.9601449275362319,-0.3115942028985507,-0.7536231884057971,-0.29347826086956524,-0.5579710144927537,-0.12681159420289856,-0.717391304347826,-0.14492753623188406,-0.9202898550724637,-0.14492753623188406,-0.6521739130434783,-0.13043478260869565,-0.4420289855072464,0.057971014492753624,-0.6739130434782609,0.036231884057971016,-0.8768115942028986,0.0036231884057971015,-0.6014492753623188,-0.007246376811594203,-0.38768115942028986,0.2427536231884058,-0.605072463768116,0.21014492753623187,-0.7898550724637681,0.15217391304347827,-0.6123188405797102,0.12318840579710146,-0.45652173913043476
0,0.0,0.0,-0.31560283687943264,-0.20212765957446807,-0.46099290780141844,-0.5177304964539007,-0.46808510638297873,-0.7943262411347518,-0.5177304964539007,-1.0,-0.2801418439716312,-0.7163120567375887,-0.2907801418439716,-0.9432624113475178,-0.2872340425531915,-0.7269503546099291,-0.2765957446808511,-0.5319148936170213,-0.09574468085106383,-0.6985815602836879,-0.12056737588652482,-0.900709219858156,-0.1276595744680851,-0.6312056737588653,-0.11347517730496454,-0.4326241134751773,0.08156028368794327,-0.6524822695035462,0.05319148936170213,-0.8617021276595744,0.01773049645390071,-0.5886524822695035,0.0070921985815602835,-0.3829787234042553,0.2624113475177305,-0.5780141843971631,0.22340425531914893,-0.7695035460992907,0.16312056737588654,-0.5957446808510638,0.1347517730496454,-0.4432624113475177
0,0.0,0.0,-0.30935251798561153,-0.20503597122302158,-0.45323741007194246,-0.5179856115107914,-0.45323741007194246,-0.7913669064748201,-0.4856115107913669,-1.0,-0.26618705035971224,-0.7266187050359713,-0.2805755395683453,-0.9532374100719424,-0.2841726618705036,-0.7410071942446043,-0.2733812949640288,-0.5467625899280576,-0.08633093525179857,-0.7050359712230215,-0.11151079136690648,-0.9064748201438849,-0.12589928057553956,-0.6402877697841727,-0.11510791366906475,-0.43884892086330934,0.09352517985611511,-0.6618705035971223,0.06115107913669065,-0.8633093525179856,0.017985611510791366,-0.5971223021582733,0.007194244604316547,-0.38848920863309355,0.2697841726618705,-0.5863309352517986,0.22661870503597123,-0.7769784172661871,0.1618705035971223,-0.60431654676259,0.1366906474820144,-0.4460431654676259
0,0.0,0.0,-0.3020833333333333,-0.2048611111111111,-0.4444444444444444,-0.5208333333333334,-0.4444444444444444,-0.7916666666666666,-0.4722222222222222,-1.0,-0.2604166666666667,-0.7291666666666666,-0.2708333333333333,-0.9513888888888888,-0.2777777777777778,-0.7430555555555556,-0.2743055555555556,-0.5486111111111112,-0.0798611111111111,-0.7048611111111112,-0.1076388888888889,-0.9027777777777778,-0.125,-0.6458333333333334,-0.12152777777777778,-0.4444444444444444,0.09375,-0.65625,0.0625,-0.8576388888888888,0.017361111111111112,-0.6006944444444444,0.0,-0.3958333333333333,0.2708333333333333,-0.5833333333333334,0.22916666666666666,-0.7708333333333334,0.16319444444444445,-0.6076388888888888,0.13194444444444445,-0.4479166666666667
0,0.0,0.0,-0.30313588850174217,-0.20209059233449478,-0.445993031358885,-0.519163763066202,-0.4425087108013937,-0.7909407665505227,-0.46689895470383275,-1.0,-0.2613240418118467,-0.7247386759581882,-0.2682926829268293,-0.9512195121951219,-0.27526132404181186,-0.7421602787456446,-0.27177700348432055,-0.5470383275261324,-0.08362369337979095,-0.7003484320557491,-0.10452961672473868,-0.8989547038327527,-0.11846689895470383,-0.6445993031358885,-0.11846689895470383,-0.4425087108013937,0.09059233449477352,-0.6515679442508711,0.06620209059233449,-0.8536585365853658,0.024390243902439025,-0.5958188153310104,0.003484320557491289,-0.39372822299651566,0.2682926829268293,-0.578397212543554,0.23344947735191637,-0.7665505226480837,0.1672473867595819,-0.5993031358885017,0.13937282229965156,-0.4425087108013937
0,0.0,0.0,-0.3107142857142857,-0.2,-0.4642857142857143,-0.5142857142857142,-0.48214285714285715,-0.7857142857142857,-0.5142857142857142,-1.0,-0.28214285714285714,-0.7142857142857143,-0.3,-0.9464285714285714,-0.29285714285714287,-0.7428571428571429,-0.28214285714285714,-0.5464285714285714,-0.10357142857142858,-0.7,-0.125,-0.9107142857142857,-0.13214285714285715,-0.6571428571428571,-0.12857142857142856,-0.45357142857142857,0.075,-0.6607142857142857,0.04285714285714286,-0.8642857142857143,0.007142857142857143,-0.6035714285714285,-0.0035714285714285713,-0.4,0.25357142857142856,-0.5892857142857143,0.21071428571428572,-0.7821428571428571,0.15357142857142858,-0.6107142857142858,0.1357142857142857,-0.45357142857142857
0,0.0,0.0,-0.3246268656716418,-0.19029850746268656,-0.4925373134328358,-0.5074626865671642,-0.5149253731343284,-0.7910447761194029,-0.5522388059701493,-1.0,-0.3246268656716418,-0.7089552238805971,-0.3358208955223881,-0.9365671641791045,-0.3208955223880597,-0.75,-0.31343283582089554,-0.5634328358208955,-0.1417910447761194,-0.6902985074626866,-0.16417910447761194,-0.8992537313432836,-0.16417910447761194,-0.6567164179104478,-0.16417910447761194,-0.4552238805970149,0.033582089552238806,-0.6492537313432836,0.007462686567164179,-0.8582089552238806,-0.026119402985074626,-0.6119402985074627,-0.04477611940298507,-0.4141791044776119,0.208955223880597,-0.585820895522388,0.16044776119402984,-0.7574626865671642,0.11194029850746269,-0.585820895522388,0.08955223880597014,-0.4291044776119403
0,0.0,0.0,-0.35080645161290325,-0.17338709677419356,-0.5483870967741935,-0.5080645161290323,-0.5967741935483871,-0.8024193548387096,-0.6733870967741935,-1.0,-0.375,-0.7137096774193549,-0.39919354838709675,-0.9395161290322581,-0.3790322580645161,-0.717741935483871,-0.3588709677419355,-0.5241935483870968,-0.1814516129032258,-0.7056451612903226,-0.2217741935483871,-0.9112903225806451,-0.20967741935483872,-0.6411290322580645,-0.1935483870967742,-0.4274193548387097,0.004032258064516129,-0.6733870967741935,-0.04435483870967742,-0.8790322580645161,-0.06048387096774194,-0.6088709677419355,-0.06048387096774194,-0.3951612903225806,0.18951612903225806,-0.6169354838709677,0.125,-0.7903225806451613,0.08870967741935484,-0.592741935483871,0.0846774193548387,-0.4274193548387097
